year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1990, 51.3, 61.5,119.5,185.6,212.3,110.8,235.6,186.2,120.6, 79.1, 49.4, 38.7, 140.8, 517.4, 532.6, 249.0,1450.5
1991, 65.2, 52.8, 61.3,144.1,126.0,140.0,177.2,182.7,168.1, 75.3, 53.2, 41.1, 156.7, 331.5, 499.8, 296.6,1287.1
1992, 52.3, 69.0, 81.6,113.9,232.4,197.3,158.4,168.8,105.9, 78.4, 55.7, 32.5, 162.4, 427.9, 524.4, 240.0,1346.1
1993, 38.1, 47.2,105.6,110.7,153.3,171.2,149.3,155.1, 89.5, 92.7, 43.6, 40.2, 117.7, 369.6, 475.6, 225.8,1196.4
1994, 54.5, 55.4,109.0,164.5,153.6,181.1,197.5,157.1,109.4, 93.1, 50.7, 48.2, 150.0, 427.1, 535.6, 253.2,1374.0
1995, 49.8, 77.0,138.8,170.0,189.2,191.8,209.7,251.8,123.9,113.5, 56.6, 36.5, 175.0, 498.0, 653.3, 293.9,1608.5
1996, 15.0, 77.0, 52.0,107.8,176.1,218.3,203.6,173.3,115.1,101.9, 76.8, 42.0, 128.5, 336.0, 595.2, 293.7,1358.9
1997, 45.0, 75.3,117.6,126.2,214.5,128.1,206.8,185.9,143.9,110.0, 32.1, 29.9, 162.3, 458.3, 520.8, 286.1,1415.4
1998, 41.7, 71.9, 76.7,117.7,180.0,124.0,141.0,160.1,104.7,102.6, 64.1, 39.5, 143.5, 374.4, 425.1, 271.4,1224.0
1999, 57.7, 86.5,102.5,145.1,152.0,167.7,208.6,132.5,152.8,102.6, 62.9, 55.3, 183.6, 399.6, 508.8, 318.3,1426.1
2000, 67.7, 88.7,115.8,129.2,206.4,154.4,140.9,178.9,102.6, 91.3, 49.4, 49.8, 211.7, 451.5, 474.2, 243.3,1375.2
2001, 69.0, 88.2,112.6,120.1,234.2,155.3,175.7,165.7, 95.4,102.5, 54.2, 65.8, 206.9, 466.9, 496.7, 252.1,1438.7
2002, 39.7, 72.7,119.8,184.1,162.0,159.1,145.7,140.4,135.2, 89.2, 46.6, 33.2, 178.1, 465.9, 445.2, 271.0,1327.6
2003, 61.3, 98.3,166.6,193.0,181.0,208.1,167.7,198.5,150.8,125.2, 61.0, 56.9, 192.7, 540.6, 574.3, 337.0,1668.3
2004, 41.6, 96.9,103.8,113.4,209.8,170.3,158.7,155.4,150.2, 86.5, 45.8, 58.3, 195.5, 427.0, 484.3, 282.5,1390.8
2005, 46.6, 74.6, 72.2,149.6,216.3,177.1,163.6,184.8,144.7, 55.4, 94.5, 55.1, 179.6, 438.1, 525.5, 294.6,1434.7
2006, 44.3, 69.5, 91.4,168.6,185.1,193.0,285.4,134.9,154.5, 86.8, 84.4, 51.3, 168.9, 445.2, 613.3, 325.7,1549.2
2007, 64.0, 76.5,135.1,203.7,164.4,138.6,164.2,189.7,139.4,111.7, 65.1, 43.3, 191.8, 503.1, 492.5, 316.2,1495.7
2008, 39.7,111.5,125.2,127.2,201.1,171.9,172.0,103.0,101.2,117.0, 62.0, 56.2, 194.4, 453.5, 446.9, 280.2,1388.0
2009, 51.4, 55.4,151.1,159.4,216.2,189.1,172.6,157.9,123.4, 83.7, 61.7, 56.9, 163.0, 526.8, 519.6, 268.8,1478.8
2010, 55.3, 53.1,120.7,170.5,200.5,216.0,129.3,161.3,129.9,108.3, 75.1, 58.4, 165.3, 491.7, 506.5, 313.4,1478.4
2011, 55.4, 50.3,132.9,215.2,191.5,191.2,180.2,135.0,138.9, 93.1, 57.9, 40.7, 164.1, 539.5, 506.4, 290.0,1482.2
2012, 65.9, 66.1,164.4,109.2,199.8,101.2,134.9,146.5,139.7,102.5, 63.9, 54.1, 172.6, 473.4, 382.5, 306.1,1348.0
2013, 37.4, 78.9, 76.7,162.9,175.2,181.1,248.5,166.0,120.2, 73.3, 82.3, 49.7, 170.5, 414.7, 595.6, 275.7,1452.1
2014, 42.2, 73.2,126.9,129.9,152.5,160.3,231.5,179.9,117.7, 84.0, 48.2, 65.2, 165.1, 409.3, 571.7, 250.0,1411.6
2015, 64.1, 82.6,113.6,216.9,174.7,192.4,170.7,168.7,156.3, 84.9, 40.9, 31.3, 211.9, 505.2, 531.8, 282.1,1497.1
2016, 33.5, 93.0,108.3,158.4,203.4,135.4,169.6,186.8,135.4, 99.7, 76.7, 47.5, 157.9, 470.2, 491.7, 311.8,1447.7
2017, 57.0, 53.3,130.1,167.7,211.5,162.3,173.6,170.8,109.8, 77.1, 81.8, 54.8, 157.8, 509.3, 506.6, 268.6,1449.6
2018, 51.1, 87.0, 81.7,121.7,263.0,230.4,245.4,152.8,134.0,114.4, 59.0, 44.7, 193.0, 466.5, 628.7, 307.4,1585.4
2019, 60.6,113.9,123.3,188.0,192.2,160.9,178.7,184.4,152.0, 91.9, 42.4, 51.3, 219.2, 503.6, 523.9, 286.3,1539.5
2020, 54.0, 79.1,144.4,225.0,272.6,150.5,133.5,144.3,148.9, 68.8, 52.4, 38.8, 184.4, 641.9, 428.4, 270.1,1512.3
2021, 47.1, 75.5,106.1,235.6,164.9,196.5,196.8,131.7,127.3, 86.1, 67.1, 32.3, 161.4, 506.7, 524.9, 280.5,1467.0
