year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1968, 46.0, 32.2, 23.7, 41.7, 43.2, 67.8, 86.2, 88.0,122.5, 49.6, 43.3, 51.2, 128.1, 108.6, 242.0, 215.3, 695.3
1969, 57.3, 52.0, 57.0, 35.1, 85.0, 39.6, 73.4, 59.9,,4.4,,7.1, 81.5, 63.0, 160.6, 177.1, 172.9
1970, 61.9, 55.9, 45.0, 67.6, 18.7, 28.0, 44.5, 39.2, 43.6, 26.9,139.1, 47.1, 180.8, 131.3, 111.8, 209.6, 617.6
1971, 73.1, 15.7, 41.5, 28.9, 39.0, 74.8, 36.2, 70.6, 21.3, 57.3, 80.5, 27.1, 135.9, 109.4, 181.6, 159.1, 565.9
1972, 61.8, 34.9, 41.3, 42.0, 38.3, 36.2, 50.1, 23.0, 39.0,,7.2, 57.4, 48.3, 123.8, 121.5, 109.3, 103.6
1973, 16.5, 20.9, 13.4, 52.4, 64.6, 59.9, 64.7, 25.2, 79.3, 36.7, 29.4, 34.6,,85.6, 130.4, 149.7, 145.3
1974, 44.9, 57.9, 26.2, 11.4, 19.0, 52.9, 46.1, 84.4, 91.8, 99.6,107.9, 32.4, 137.4,,56.6, 183.4, 299.3
1975, 69.9, 21.8, 77.2, 59.0, 53.4, 26.1, 34.4, 16.3, 91.6, 15.2, 58.1, 32.1, 124.1, 189.6,,76.8, 165.0
1976, 37.6, 18.4, 13.5, 13.7, 29.5, 11.6, 33.2, 40.8, 87.6, 98.1, 68.8, 59.8,,88.1,,56.8,
1977, 64.7, 81.3, 44.7, 31.6, 39.9, 50.6, 10.1, 97.4, 16.5, 23.2, 55.2, 57.4, 205.7, 116.2, 158.1,,94.9
1978, 72.5, 46.2, 59.7, 44.3, 48.3, 67.1, 62.0, 47.3, 33.7,,6.2, 23.0,104.8, 176.2, 152.3, 176.4,
1979, 63.1, 57.2, 88.3, 55.4, 79.0, 32.4, 21.1, 58.2, 19.2, 49.6, 48.6, 96.1, 225.0, 222.6, 111.7, 117.4, 668.1
1980, 38.4, 46.8, 61.5, 23.3, 15.2, 84.1, 66.2, 48.9, 27.8, 81.1, 49.9, 43.7, 181.3,,99.9, 199.2, 158.8
1981, 41.8, 24.7, 92.9, 69.0, 66.9, 32.2, 57.8, 29.7, 77.8, 70.5, 37.4, 53.4, 110.2, 228.7, 119.7, 185.7, 654.0
1982, 37.3, 19.5, 53.6, 13.2, 57.3, 98.8, 24.7, 52.8, 50.2,122.4, 72.2, 54.6, 110.2, 124.1, 176.3, 244.8, 656.7
1983, 42.3, 40.9, 37.0, 92.1, 93.6, 22.2, 31.5, 12.8, 64.5, 38.9, 48.4, 42.7, 137.8, 222.8,,66.4, 151.7
1984, 83.1, 37.0, 46.5, 12.7, 72.9, 50.2, 24.4, 41.4, 93.4, 54.6, 76.4, 44.9, 162.9, 132.1, 116.0, 224.3, 637.5
1985, 54.8, 12.3, 40.8, 41.9, 53.1,109.4, 50.0, 55.2, 14.5, 14.5, 51.4, 84.5, 112.1, 135.7, 214.6,,80.4
1986, 64.1, 17.0, 53.1, 59.3, 53.8, 20.9, 54.6, 86.5, 28.4, 71.3, 62.7, 69.5, 165.6, 166.2, 162.1, 162.4, 641.2
1987, 22.1, 28.7, 45.6, 42.9, 53.1, 93.8, 80.5, 91.6, 38.0,130.0, 53.5, 25.2, 120.3, 141.5, 265.9, 221.5, 704.9
1988,116.5, 32.6, 75.0, 31.4, 44.7, 37.4, 95.1, 41.1, 41.0, 57.1, 34.8, 22.2, 174.3, 151.2, 173.6, 132.9, 629.1
1989, 31.9, 40.4, 50.2, 72.6,,9.5, 54.6, 44.6, 35.9, 25.0, 39.3, 30.8,104.3,,94.5, 132.3, 135.1
1990, 53.8, 78.9, 15.3, 39.5, 14.3, 43.2, 18.6, 32.3, 32.3, 50.9, 56.8, 47.9, 237.1,,69.1,,94.2
1991, 43.6, 38.1, 28.7, 47.0, 14.8, 84.9, 40.6, 21.8, 56.9, 23.9, 58.2, 22.3, 129.6,,90.5, 147.2, 138.9
1992, 39.0, 16.7, 64.0, 48.9, 51.9, 33.7, 81.3, 77.4, 83.3, 75.3, 87.6, 40.0,,78.0, 164.8, 192.5, 246.2
1993, 56.9, 17.9, 18.1, 66.4, 51.8, 46.8, 64.0, 43.4,103.1, 98.6, 65.2, 86.4, 114.8, 136.4, 154.2, 266.9, 718.7
1994, 71.1, 41.0, 51.2, 52.4, 52.2, 27.6, 32.2, 59.1, 74.0, 75.0, 25.2, 56.0, 198.5, 155.8, 119.0, 174.2, 616.9
1995,102.5, 66.4, 54.8, 15.3, 26.0, 27.2, 29.3,,8.1,103.6, 11.9, 33.1, 71.4, 224.9,,96.1,
