year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
2010,,3.1,,3.2,,7.0,,9.9, 11.9, 15.9, 15.7, 15.2, 13.9, 10.8,,5.1,
2011,,5.0,,6.3,,7.3, 12.9, 12.6, 14.2, 16.2, 14.8, 14.5, 11.7, 10.5,,5.5,
2012,,5.5,,7.2, 10.2,,8.0, 12.7, 13.5, 14.9, 16.8, 12.7,,9.0,,7.0,
2013,,5.0,,5.4,,4.4,,8.0, 11.7, 14.9, 18.6, 16.5, 14.2, 11.5,,7.1,
2014,,5.5,,5.9,,8.3, 11.1, 12.9, 15.9, 18.3, 15.2, 15.5, 11.5,,8.8,,5.9
2015,,5.1,,5.6,,7.4, 10.1, 10.4, 13.3, 15.1, 16.0, 14.1, 12.2,,8.4,,7.7
2016,,5.2,,4.8,,7.7,,8.2, 13.4, 15.4, 15.5, 16.5, 15.4, 11.7,,6.4,
2017,,6.6,,6.6,,8.3,,9.3, 15.0, 14.6, 16.1, 15.8, 13.9, 12.0,,6.2,
2018,,4.3,,4.4,,5.0, 10.0, 15.0, 16.9, 18.5, 15.6, 13.1, 10.7,,8.8,,6.7
2019,,5.0,,8.4,,7.5, 11.8, 11.8, 14.7, 17.6, 16.5, 14.4, 10.1,,5.8,,6.5
2020,,7.2,,5.5,,6.9, 11.1, 13.6, 15.7, 15.2, 16.7, 14.2, 10.0,,9.1,,5.7
2021,,2.9,,5.0,,7.8,,8.9, 11.3, 16.2, 18.1, 16.7, 15.6, 11.5,,8.6,
