year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1950, 69.3,178.9, 71.6,108.8, 42.2, 70.3,106.5,194.3,238.2,107.2,149.6, 93.6, 441.4, 222.5, 371.0, 495.1,1430.4
1951,123.7,122.6,149.8, 80.2, 69.8, 36.7, 74.3,149.1,132.8, 33.9,242.3,225.6, 339.8, 299.9, 260.0, 409.0,1440.8
1952,137.6, 43.3, 71.9, 82.5, 71.9, 85.3, 62.5,125.7,112.7,141.5, 87.5,128.7, 406.5, 226.3, 273.5, 341.7,1151.0
1953, 56.0, 68.8, 46.7, 96.0, 68.8, 67.3,147.5,130.6,150.7, 65.1,165.1, 63.6, 253.5, 211.5, 345.3, 380.9,1126.1
1954,112.4,105.9, 93.9, 36.2, 93.9,120.5,142.9,155.4,169.1,263.8,235.8,161.3, 282.0, 224.0, 418.8, 668.7,1691.2
1955, 95.8, 67.8, 60.4, 72.6,111.2,115.1, 41.6, 49.7, 85.1, 82.9, 62.1,160.7, 324.9, 244.2, 206.4, 230.1,1005.0
1956,130.7, 25.0, 53.0, 50.5, 50.4, 71.2,151.7,260.9,110.7, 97.2, 55.1,139.6, 316.4, 153.9, 483.8, 263.0,1196.0
1957,139.1,105.1,107.4, 20.3, 66.0, 55.6,153.8,164.2,196.9,155.6, 59.6,123.5, 383.8, 193.7, 373.6, 412.0,1347.0
1958,125.0,191.9, 42.6, 39.9,113.8,119.0,120.0,121.9,178.7,123.8, 64.6,111.0, 440.4, 196.3, 360.9, 367.1,1352.1
1959,113.1, 30.1, 70.4,105.9, 45.0, 89.2,105.5, 26.7, 20.2,139.9,167.8,221.9, 254.2, 221.2, 221.4, 328.0,1135.7
1960,188.1,117.9, 48.6, 79.9, 57.6, 53.8,144.4,127.2,116.8,119.0,232.3,143.2, 528.0, 186.2, 325.4, 468.0,1428.8
1961,151.5,105.4, 39.2,112.3, 59.8, 56.5,116.0,145.3,109.0,172.8, 98.2,110.5, 400.0, 211.3, 317.8, 380.0,1276.5
1962,170.1, 87.0, 51.7,109.0, 89.9, 53.9, 63.3,179.3,138.5, 66.2, 78.2,110.0, 367.6, 250.7, 296.5, 282.9,1197.2
1963, 26.1, 23.1,139.8,106.7, 81.4,117.2, 68.0,121.8,117.7,102.5,206.5, 34.9, 159.2, 327.9, 307.0, 426.7,1145.7
1964, 46.6, 30.1, 78.5, 77.0, 90.8, 68.6, 98.9, 99.8, 74.2,105.3, 98.5,213.2, 111.7, 246.3, 267.3, 278.0,1081.5
1965,157.8, 18.9, 77.6, 89.6, 88.0,109.1,109.0,102.3,170.2, 77.3,108.2,232.2, 390.0, 255.3, 320.5, 355.7,1340.4
1966, 66.4,152.5, 81.2,102.4,100.6,123.2, 91.3,110.5,107.3,124.6,125.2,183.1, 451.1, 284.1, 325.0, 357.1,1368.2
1967, 79.3,132.4, 75.7, 49.1,166.5, 63.7,118.6,121.5,160.9,286.1,101.4,115.7, 394.8, 291.3, 303.8, 548.4,1470.9
1968,142.7, 51.6,134.1, 74.4, 97.8, 87.5,101.7, 69.4,198.8,157.2, 77.2, 75.6, 310.0, 306.4, 258.5, 433.3,1268.2
1969,118.6, 83.9, 69.0, 85.4,133.3, 84.8, 46.9, 89.5, 68.9, 46.5,204.1,123.8, 278.2, 287.8, 221.1, 319.4,1154.6
1970,114.6,124.1, 91.3,143.1, 24.9, 65.2,101.3,114.7,111.8,152.4,203.5, 61.1, 362.5, 259.3, 281.2, 467.7,1308.0
1971, 99.4, 81.0, 81.9, 54.4, 55.6, 94.4, 71.1,153.5, 44.5,116.7,131.3, 45.8, 241.4, 191.9, 319.0, 292.4,1029.5
1972,123.7, 76.0,106.5,112.9,101.0,124.2, 95.7, 58.9, 37.0, 46.3,184.0,136.0, 245.5, 320.5, 278.8, 267.3,1202.2
1973, 77.4, 76.4, 53.1, 84.5, 94.2, 38.3,117.3,126.5,100.0, 88.9,102.9,126.2, 289.9, 231.8, 282.1, 291.7,1085.7
1974,196.2,131.7, 66.2,,9.9, 55.4, 72.3,137.8, 90.7,194.9,106.7,164.8,158.5, 454.0, 131.5, 300.9, 466.5
1975,207.7, 38.4, 63.1, 97.3, 39.8, 31.6,110.3, 79.2,146.9, 61.8,105.6, 85.1, 404.6, 200.1, 221.1, 314.3,1066.7
1976,135.9, 71.2, 77.1, 45.4,108.3, 32.6, 47.7, 13.6,187.2,169.0,105.5, 87.5, 292.2, 230.8,,94.0, 461.8
1977,110.4,169.1, 92.5, 94.2, 48.0,114.6, 47.1, 83.3,101.5,142.8,173.4,122.2, 367.1, 234.7, 245.0, 417.7,1299.2
1978,141.2, 88.0,129.5, 44.0, 33.2, 82.1, 95.1,116.1,128.6, 49.9,149.8,161.0, 351.4, 206.8, 293.2, 328.3,1218.5
1979, 97.4, 43.7,157.6, 80.7,137.5, 45.2, 45.9,129.9, 90.9,102.2,168.1,232.6, 302.1, 375.8, 221.0, 361.2,1331.7
1980,114.9,134.0,120.6,,8.5, 35.8,147.3, 72.7,134.0,105.0,203.9,164.2,167.6, 481.6, 164.9, 354.0, 473.1
1981,116.6, 80.1,225.3, 51.6, 94.9, 83.1, 75.8, 57.9,192.3,209.9,152.3, 81.7, 364.4, 371.8, 216.8, 554.5,1421.6
1982,125.1, 82.8,145.2, 28.8, 57.9,120.8, 44.5,142.1,110.9,134.2,202.6,171.8, 289.6, 231.8, 307.5, 447.7,1366.7
1983,187.6, 49.7,124.2,100.0,124.7, 56.7, 42.0, 59.4,147.5,168.7, 61.1,176.2, 409.1, 348.9, 158.1, 377.3,1297.8
1984,188.7, 80.7, 55.2, 17.8, 37.7, 64.3, 30.7, 79.9,168.5,160.8,196.8,114.9, 445.6, 110.7, 174.9, 526.2,1196.0
1985, 72.7, 31.3, 85.4,108.7, 74.7, 99.2,112.1,191.3,103.7, 75.8,120.0,177.3, 219.0, 268.8, 402.6, 299.5,1252.2
