year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
2003, 18.7,,8.5, 10.4,,8.8, 20.9, 13.6, 14.4,,8.5, 14.1, 12.9, 18.5, 16.3,,39.5
2004, 23.3, 13.0, 14.1, 17.9, 11.3, 18.9, 13.5, 16.6, 18.3, 20.4, 18.2, 20.2,,52.7,,43.3,
2005, 20.5, 15.8, 15.1, 14.8, 17.3, 13.5,,8.6, 16.5, 15.9, 16.9, 17.4, 15.0,,56.6,,47.2
2006, 11.9, 11.5, 18.4, 16.1, 18.0,,9.6, 10.5, 14.5, 16.3, 20.6, 21.0, 18.4,,38.5,,52.6
2007, 23.3, 16.9, 15.2,,7.7, 17.6, 13.7, 18.2, 15.7, 13.7, 11.3, 19.3, 15.9,,58.6,,40.6
2008, 24.6, 14.7, 21.6, 17.0,,5.3, 16.1, 14.8, 19.6, 15.1, 22.1, 17.8, 15.2,,55.3,,43.9
2009, 17.9, 14.7, 18.0, 12.0, 17.3, 11.1, 20.2, 21.4, 13.0, 18.7, 22.0, 16.6,,47.9,,47.2,
2010, 15.1, 12.8, 13.8, 13.1, 11.7,,7.6, 19.8, 15.6, 16.1, 16.0, 19.0, 12.3,,44.5,,38.7
2011, 16.1, 19.2, 13.7,,9.3, 21.4, 15.7, 11.6, 18.0, 20.9, 22.0, 15.8, 25.3,,47.5,,44.3
2012, 18.2, 14.0,,8.6, 19.0, 11.3, 15.2, 17.3, 17.9, 18.6, 16.7, 19.8, 20.8,,57.5,,38.9
2013, 17.7, 10.7, 10.6, 15.0, 14.9,,9.9, 11.2, 15.1, 13.3, 20.0, 16.9, 23.8,,49.2,,40.6
2014, 23.2, 22.3, 16.1, 14.0, 16.3, 11.5, 13.5, 19.8,,7.5, 21.3, 16.6, 21.3,,69.4,,46.4
2015, 22.6, 13.8, 17.8, 12.1, 18.9, 14.3, 21.2, 16.7,,8.5, 11.9, 22.4, 25.4,,57.7,,48.9
2016, 23.4, 17.1, 14.0, 16.6,,9.5, 14.6, 19.9, 14.4, 17.6, 10.2, 14.4, 16.6,,65.9,,40.1
2017, 14.6, 16.3, 17.4, 11.9,,9.9, 18.2, 17.3, 20.0, 18.6, 21.8, 20.3, 19.0,,47.6,,39.2
2018, 19.5, 15.2, 15.0, 14.7,,8.2,,8.1, 11.4, 17.6, 19.8, 17.6, 18.3, 16.1,,53.7,
2019, 15.1, 13.2, 19.7,,8.3, 14.6, 16.4, 15.2, 20.6, 18.0, 16.8, 14.6, 20.1,,44.4,,42.6
2020, 20.5, 23.1, 15.6,,7.0, 10.8, 16.7, 19.1, 13.2, 13.9, 22.9, 18.4, 22.7,,63.7,,33.4
2021, 18.0, 14.2, 14.3,,8.4, 15.7,,6.8,,8.7, 11.3, 14.3, 22.6, 18.2, 17.5,,54.9
