year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
2009, 19.1, 19.6, 22.5, 12.4, 17.9, 11.3, 20.5, 21.8, 15.5, 20.8, 22.7, 17.1,,56.4,,52.9,
2010, 17.2, 13.7, 16.9, 15.9, 13.3,,8.4, 21.6, 16.2, 16.5, 17.8, 18.0, 14.4,,47.9,,46.0
2011, 19.6, 17.8, 16.2, 11.1, 23.9, 15.0, 10.9, 18.9, 23.0, 22.0, 15.0, 27.2,,51.8,,51.2,
2012, 21.0, 17.4, 10.8, 21.1, 11.6, 13.4, 15.4, 17.0, 21.8, 17.3, 22.1, 22.2,,65.6,,43.5,
2013, 17.4, 11.9,,9.1, 17.4, 16.4, 11.2, 11.4, 18.2, 15.2, 20.2, 22.0, 25.6,,51.5,,42.9
2014, 22.5, 22.1, 17.0, 14.5, 16.7, 12.8, 14.2, 21.8, 10.1, 21.9, 15.4, 24.9,,70.2,,48.3,
2015, 26.2, 16.7, 21.0, 14.2, 21.0, 16.8, 20.8, 17.5,,9.9, 12.6, 23.1, 25.4,,67.8,,56.3
2016, 21.8, 20.0, 15.8, 19.1, 10.6, 14.5, 22.7, 15.6, 18.3, 10.4, 17.7, 19.5,,67.2,,45.4,
2017, 16.1, 16.5, 19.1, 16.9,,9.9, 19.0, 16.7, 22.0, 19.4, 24.5, 25.3, 24.4,,52.1,,45.9
2018, 20.9, 16.5, 14.4, 14.8, 10.0,,8.2, 12.5, 17.8, 23.5, 21.8, 16.0, 17.3,,61.8,,39.2
2019, 19.7, 16.6, 22.7,,7.5, 16.7, 17.2, 17.3, 20.9, 19.4, 18.4, 14.5, 21.8,,53.6,,46.8
2020, 23.6, 24.7, 19.1,,9.7, 13.8, 16.3, 19.5, 11.3, 16.4, 24.0, 20.4, 24.5,,70.1,,42.6
2021, 18.6, 12.1, 16.4, 12.0, 15.8,,8.2,,8.9, 11.5, 15.4, 22.6, 23.6, 17.3,,55.2,
