year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
2009,,2.7,,3.8,,6.7,,9.6, 11.7, 14.6, 15.9, 16.4, 13.9, 11.0,,8.1,
2010,,1.0,,2.4,,5.8,,8.7, 10.7, 15.1, 16.9, 15.1, 13.5,,9.9,,4.7
2011,,3.4,,6.1,,6.5, 11.6, 11.9, 13.7, 15.2, 15.4, 14.9, 12.2,,8.9,,5.5
2012,,5.1,,3.7,,8.0,,6.9, 11.5, 13.3, 15.3, 16.3, 12.6,,9.0,,6.1
2013,,3.1,,2.7,,2.2,,7.2, 10.2, 13.6, 18.2, 16.7, 13.5, 12.0,,5.9,
2014,,5.1,,5.7,,7.3,,9.8, 12.0, 15.0, 17.5, 14.8, 14.7, 11.9,,7.9,
2015,,4.0,,3.7,,6.1,,9.0, 10.6, 13.9, 15.6, 15.8, 12.3, 10.6,,9.0,
2016,,5.0,,4.6,,5.3,,7.2, 12.0, 14.9, 16.6, 16.8, 15.7, 10.4,,5.4,
2017,,3.6,,5.7,,8.3,,8.7, 12.9, 15.8, 16.6, 15.4, 13.3, 12.0,,6.5,
2018,,4.8,,2.5,,4.4,,9.4, 13.0, 15.9, 19.0, 16.6, 13.5, 10.2,,7.6,
2019,,3.6,,6.3,,7.6,,8.7, 11.0, 14.0, 17.4, 17.0, 14.0,,9.6,,5.9
2020,,6.1,,6.0,,6.3, 10.2, 12.3, 15.0, 15.6, 17.2, 13.8, 10.0,,8.0,,4.5
2021,,2.7,,4.7,,7.0,,6.1,,9.9, 15.4, 17.8, 15.8, 15.8, 11.8,,7.1
