year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1995, -0.1,,2.0,,0.5,,3.4,,5.7,,8.0, 11.8, 11.4,,8.7,,8.0
1996,,1.6, -1.0,,0.9,,3.2,,3.9,,7.8, 10.1, 10.9,,8.9,,6.6
1997, -0.7,,2.3,,3.4,,3.5,,5.1,,8.9, 10.9, 12.6,,8.5,,5.2
1998,,1.5,,3.8,,3.1,,3.5,,7.2,,9.3, 10.5, 10.5, 10.0,,5.9
1999,,1.6,,1.1,,3.0,,4.4,,7.6,,8.4, 11.5, 10.8, 10.3,,6.5
2000,,1.3,,1.9,,2.9,,3.2,,6.1,,9.3,,9.9, 10.8,,9.8
2001, -0.3, -0.3,,0.3,,2.7,,6.2,,8.3, 11.4, 11.2,,8.9,,9.3,
2002,,1.3,,2.4,,2.4,,3.5,,7.1,,9.2, 10.3, 12.2,,9.2,
2003,,1.4, -0.5,,1.8,,3.7,,7.0, 10.3, 12.2, 11.6,,8.2,,4.6,
2004,,1.5,,2.0,,2.1,,4.9,,6.3,,9.8, 10.4, 12.5,,9.4,
2005,,2.1,,1.1,,3.3,,3.6,,5.8,,9.7, 11.3, 10.4,,9.9,
2006,,1.2,,0.9,,0.6,,3.3,,6.4,,9.6, 12.3, 11.2, 11.6,,8.5
2007,,2.8,,1.9,,2.6,,5.3,,6.6,,9.6, 10.5, 10.3,,8.9,
2008,,2.6,,0.6,,1.6,,2.9,,7.0,,8.8, 11.2, 12.0,,9.3,
2009,,0.1,,1.0,,2.3,,4.3,,6.6,,8.9, 11.0, 11.7,,9.5,
2010, -1.5, -1.0,,1.6,,3.4,,5.1,,9.3, 11.8, 10.2,,9.5,,6.3,
2011,,0.3,,2.7,,1.9,,5.5,,6.8,,8.5,,9.7, 10.3, 10.0,
2012,,1.3,,0.7,,3.1,,2.7,,5.9,,8.8, 10.7, 11.2,,8.2,
2013,,0.4, -0.1, -0.7,,2.6,,5.4,,8.4, 12.0, 11.5,,8.8,,8.6,
2014,,1.9,,2.4,,2.7,,5.3,,7.5,,9.9, 11.6, 10.0,,9.7,
2015,,0.6,,0.5,,1.8,,3.0,,5.7,,7.9, 10.2, 10.9,,7.5,
2016,,1.7,,0.5,,1.7,,2.3,,6.6,,9.5, 11.4, 11.6, 11.2,,6.9
2017,,0.6,,2.7,,3.8,,3.5,,7.5, 10.9, 11.0, 10.6,,9.1,,8.4
2018,,1.6, -0.7,,0.7,,4.9,,6.9,,9.6, 12.2, 11.6,,8.6,,6.0
2019,,0.7,,1.7,,3.3,,3.0,,5.6,,9.1, 12.4, 12.1,,9.0,
2020,,2.9,,2.1,,1.8,,4.2,,6.2,,9.8, 10.6, 12.1,,8.7,
2021, -0.7,,1.0,,3.3,,0.2,,4.7, 10.0, 12.3, 11.5, 11.2,,7.8,,4.0
