year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1951,171.2,116.1, 96.4,169.7, 21.9, 70.5,126.3,145.0, 88.8, 91.1,196.4,240.8, 414.9, 288.0, 341.8, 376.3,1534.2
1952,162.4, 96.9,119.4, 68.8, 77.4,102.6, 83.3,149.6,134.7,162.5,134.3,167.8, 500.1, 265.5, 335.5, 431.5,1459.7
1953,118.1,124.9, 66.3,128.8,109.2, 66.3,157.5,132.8,135.3,104.7,230.9,157.2, 410.9, 304.2, 356.6, 470.8,1531.9
1954,140.2,106.6,100.7, 65.6,115.5,114.6,110.4,101.3,166.8,263.1,192.6,274.1, 404.0, 281.7, 326.4, 622.5,1751.4
1955,109.9,118.0, 54.3, 79.2,103.5, 70.5, 22.7, 35.7,162.3,194.3, 69.2,244.9, 502.0, 237.0, 128.8, 425.8,1264.5
1956,158.1,103.8, 65.0, 99.7,115.5, 88.9,181.0,157.0,127.9,170.5,155.0,233.2, 506.8, 280.2, 426.9, 453.5,1655.8
1957,234.3,110.3,150.7, 65.0, 54.8, 92.2,155.9,167.7,116.0,178.8, 96.0,231.8, 577.8, 270.5, 415.7, 390.9,1653.5
1958,182.8,119.7, 67.9, 88.7,157.3, 59.4, 77.5,125.7, 99.1,182.3, 60.1,130.2, 534.2, 313.9, 262.6, 341.5,1350.6
1959,174.8, 64.0, 84.7,137.1, 57.5,103.4,158.2, 99.8, 61.7,194.2,187.6,176.5, 369.0, 279.3, 361.3, 443.5,1499.4
1960,119.0,120.4, 35.0, 97.3, 40.1, 83.1, 78.2,140.5, 81.9, 65.7, 98.9,165.7, 415.8, 172.3, 301.8, 246.5,1125.7
1961,118.1,162.7,136.7, 71.5, 60.0,107.7,133.5,161.9,149.8,217.0,142.6,120.4, 446.5, 268.2, 403.1, 509.4,1581.8
1962,254.5,176.9, 74.7, 76.3,124.1,111.4, 59.8,225.2,109.7,116.5, 94.0,195.8, 551.7, 275.1, 396.4, 320.2,1618.8
1963, 41.3, 15.6,122.3, 82.8,136.6, 87.1, 84.3,131.3,142.1,161.6,144.8, 77.7, 252.6, 341.6, 302.7, 448.4,1227.4
1964, 89.9, 61.5, 36.7,127.8,123.6, 84.7,126.9,161.5,164.2,107.2,179.1,185.9, 229.2, 288.2, 373.1, 450.6,1449.2
1965,183.3, 61.5, 80.8,139.9, 90.2,121.4,103.5,134.6,159.9,153.7,119.3,155.8, 430.7, 310.9, 359.4, 432.8,1503.7
1966, 69.5,102.8,200.4, 46.9,123.8,156.1, 93.1, 75.0,115.9,136.1,187.7,310.4, 328.1, 371.1, 324.2, 439.7,1617.7
1967,127.7,152.4,303.1, 98.9, 88.4, 86.5,104.2,102.4,138.6,260.8,160.6,191.1, 590.5, 490.4, 293.1, 559.9,1814.6
1968,170.5, 75.3,194.6, 68.5, 95.1, 91.0,108.1, 64.5, 77.6,214.9, 71.1, 79.3, 436.9, 358.2, 263.7, 363.6,1310.6
1969,135.5, 93.4, 37.7, 90.5, 80.0, 68.7,105.8,100.9,193.6,187.1,182.9,107.6, 308.1, 208.2, 275.4, 563.7,1383.7
1970, 72.2,172.9,153.2,118.9, 95.7, 69.8,162.8,129.4,148.0,264.5,205.6,108.7, 352.6, 367.8, 362.0, 618.1,1701.6
1971,139.6,108.7,115.7, 55.6, 86.2, 78.2, 71.1, 93.0, 71.0,199.7,197.3,190.0, 356.9, 257.4, 242.3, 468.0,1406.0
1972,107.1, 75.1, 60.7,121.8, 95.2,124.8, 54.6,101.1, 50.0, 90.2,204.1,140.0, 372.2, 277.8, 280.5, 344.3,1224.9
