year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1968, 16.9,,7.6, 13.7, 11.9, 14.3, 12.6,,9.1,,9.3, 17.4, 15.7, 10.9, 11.2,,40.2
1969, 17.7, 14.4,,8.5, 11.9, 19.9, 11.0,,7.8, 13.7,,9.3,,9.1, 20.2, 14.5,
1970, 19.1, 15.9, 17.4, 17.6,,6.9,,9.4, 15.7, 10.2, 14.9, 16.8, 23.1, 12.0,,49.6,
1971, 15.0,,9.4, 12.4,,5.6, 11.1, 13.3,,8.8, 15.4,,7.5, 11.3, 14.5,,8.1
1972, 16.6, 12.5, 13.0, 13.7, 16.6, 18.8, 10.4,,9.1,,6.1,,7.2, 19.6, 14.8,,37.1
1973, 12.1, 14.0,,9.1, 11.8, 15.2,,7.6, 12.7, 12.3, 12.4, 11.8, 13.8, 16.7,,40.9,
1974, 20.4, 16.3, 10.1,,2.3, 11.2, 10.4, 16.6, 13.0, 21.8, 16.6, 19.8, 21.6,,53.4,,23.6
1975, 23.8,,7.6, 11.4, 16.0,,6.3,,5.9, 14.1, 10.9, 16.5,,8.6, 15.6,,9.4
1976, 16.9, 10.9, 10.9,,6.6, 18.2,,6.2,,7.7,,3.0, 15.0, 21.5, 15.5, 14.4,
1977, 16.1, 19.3, 16.1, 16.2,,9.0, 12.9,,8.0, 10.5, 12.2, 15.7, 19.1, 16.0,,49.8,
1978, 20.0, 12.6, 18.1,,9.6,,7.5, 13.1, 12.8, 15.1, 14.2, 10.0, 14.7, 18.2,,48.6,
1979, 14.5,,7.2, 18.6, 15.0, 18.9,,9.0,,8.1, 16.2, 11.9, 16.9, 20.2, 21.0,,40.0
1980, 14.5, 16.8, 18.1,,2.0,,6.8, 19.3, 11.1, 17.3, 17.7, 18.7, 16.2, 20.1,,52.3,
1981, 18.3,,9.8, 20.8,,7.8, 17.6, 13.0, 11.7,,7.9, 17.9, 20.9, 17.2, 12.7,,48.1
1982, 14.4, 11.9, 17.1,,6.4,,8.9, 16.2,,6.2, 19.9, 12.6, 17.2, 23.1, 18.7,,39.0
1983, 20.9,,8.1, 18.6, 17.5, 20.4,,9.2,,6.0,,6.9, 15.4, 18.0,,6.3, 18.2
1984, 23.7, 11.3,,9.0,,4.4,,7.0,,9.4,,6.3,,8.8, 18.1, 19.6, 18.6
1985, 12.2,,5.5, 14.1, 14.4, 10.6, 13.7, 15.0, 23.5, 12.8,,8.3, 14.5, 19.5,,36.0,
1986, 21.4,,2.1, 17.2, 15.1, 18.2,,8.5, 12.4, 15.2,,2.4, 16.9, 19.8, 22.8,,43.1
1987,,7.4,,9.7, 16.8, 10.6, 12.2, 19.4, 12.2, 13.6, 15.2, 19.3, 13.5, 12.0,,39.9,
1988, 23.2, 13.5, 21.1,,9.7, 11.1,,5.9, 22.4, 16.7, 12.8, 15.2,,8.7, 13.2,,48.8
1989, 11.9, 17.0, 17.7, 14.1,,6.4,,9.3,,6.1, 13.8,,7.9, 19.6, 10.6, 13.2,
1990, 23.7, 21.3, 10.1, 12.3,,7.2, 17.2,,8.4, 11.9, 12.1, 18.0, 12.9, 16.0,,58.2,
1991, 13.9, 10.0, 14.3, 10.8,,4.4, 19.2, 12.5,,9.6, 10.2, 13.4, 17.9,,9.0,,39.9
1992,,6.6, 14.1, 22.2, 16.8,,9.9,,7.2, 12.5, 18.7, 16.9, 14.4, 23.3, 12.7,,29.7
1993, 21.8,,4.3,,8.8, 15.1, 14.4, 10.2, 17.1, 12.3, 13.5, 10.2,,9.9, 24.6,,38.7
1994, 20.0, 13.1, 21.9, 16.9,,8.1, 10.8,,9.7, 13.2, 16.3, 15.6, 15.4, 22.3,,57.7,
1995, 21.6, 20.1, 19.3,,6.2, 11.1,,6.9,,9.8,,4.5, 15.4, 12.0, 12.0,,8.7
1996,,9.9, 14.3,,7.6, 13.4, 10.5,,9.8,,9.6, 12.8,,5.9, 18.1, 20.6,
1997,,3.3, 19.1, 12.1,,6.6, 13.3, 16.0, 12.5, 12.5, 10.6, 10.3, 19.2, 17.3,,31.8,
1998, 16.4, 10.5, 13.4, 18.8,,8.0, 19.8, 16.6, 12.3, 12.1, 21.5, 18.3, 18.4,,44.3,,40.1
1999, 21.7, 14.5, 14.3, 15.8, 13.1, 12.8,,7.4, 15.0, 16.6, 14.2, 13.3, 24.4,,54.6,,43.3
2000, 13.7, 21.0,,9.7, 16.5, 11.7, 13.7, 12.0, 16.0, 17.3, 25.2, 26.0, 18.3,,59.1,,37.9
2001, 12.3, 14.4, 12.9, 17.2,,8.6,,9.6, 10.4, 16.0, 16.0, 19.8, 15.6, 12.9,,45.1,
2002, 17.7, 21.3, 12.1, 11.8, 16.6, 13.6, 13.3, 12.1,,4.7, 16.7, 20.7, 16.5,,51.9,,40.4
2003, 15.9,,8.2,,8.1,,9.6, 18.0, 11.7, 12.7,,4.1, 12.2, 11.0, 16.5, 14.2,
2004, 20.9, 10.2, 11.7, 12.9,,7.8, 13.8, 14.8, 18.8, 15.4, 19.2, 14.9, 15.6,,45.3,,32.4
2005, 14.5, 10.3, 10.7, 16.1, 13.5, 11.2,,9.2, 11.3, 13.8, 17.4, 16.0, 13.5,,40.4,,40.3
2006,,8.6, 10.1, 19.0, 13.8, 17.1,,6.8,,6.8, 16.7, 12.7, 20.4, 19.4, 18.4,,32.2
2007, 19.4, 15.8, 11.5,,3.5, 15.4, 16.3, 20.5, 10.9, 11.3,,9.0, 16.2, 16.1,,53.6,
2008, 22.6, 10.2, 18.9, 17.0,,7.2, 11.7, 16.7, 19.8, 14.1, 19.6, 15.2, 13.1,,48.9,,43.1
2009, 15.8,,7.9, 12.2, 10.7, 17.1, 10.2, 21.6, 17.0,,7.4, 13.4, 25.7, 19.0,,36.9,
2010, 13.8, 11.5, 11.7,,6.8,,8.7,,6.1, 17.1, 13.9, 15.4, 14.9, 17.3,,8.1,
2011, 13.8, 17.8,,7.1,,5.9, 18.2, 13.4, 10.7, 17.1, 15.3, 18.7, 12.8, 25.9,,39.8,
2012, 16.9,,9.4,,5.9, 18.2,,9.7, 18.2, 18.9, 17.9, 18.0, 16.6, 17.6, 21.2,,52.2
2013, 14.6,,8.4, 10.7, 10.5, 13.7,,9.9,,8.5, 10.9, 12.0, 20.9, 15.0, 19.9,,44.1
2014, 24.9, 21.3, 13.3, 10.0, 15.9,,8.4, 10.9, 19.7,,3.3, 20.4, 15.2, 19.4,,66.1,
2015, 21.1, 10.9, 13.9,,9.2, 16.6,,7.6, 17.1, 15.1,,8.7, 10.0, 23.6, 26.4,,51.4
2016, 23.1, 14.7, 11.4, 16.5,,9.5, 14.6, 15.3, 13.2, 15.1,,7.1, 14.7, 12.6,,64.2,
2017, 13.8, 14.7, 17.7,,7.2,,9.6, 15.1, 17.7, 15.5, 19.8, 15.5, 18.0, 19.4,,41.1,
2018, 20.6, 13.9, 15.7, 15.0,,8.2,,6.0,,8.1, 14.3, 15.1, 10.9, 14.1, 17.8,,53.9
2019, 12.5, 10.7, 17.8,,8.7, 10.5, 14.1, 11.6, 18.0, 18.5, 17.7, 17.7, 18.0,,41.0,,37.0
2020, 15.8, 22.5, 11.3,,5.6,,3.6, 18.2, 17.6, 17.4, 11.2, 21.7, 16.7, 23.5,,56.3,
2021, 18.2, 14.1, 12.6,,4.3, 18.1,,5.2, 11.7, 11.5, 11.1, 20.0, 13.7, 19.4,,55.8,
