year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1939,154.4, 60.6, 58.1, 64.1, 31.1, 62.9,133.3, 72.5, 31.9,111.3,154.6, 60.1, 324.0, 153.4, 268.7, 297.8, 995.1
1940, 70.3, 73.9, 76.5, 59.1, 40.5, 21.3,109.3, 16.9, 52.3,107.0,184.4, 74.1, 204.4, 176.2, 147.4, 343.7, 885.5
1941, 83.8, 97.3, 86.5, 39.9, 59.7, 33.1, 70.7,116.9, 19.6, 83.7, 80.0, 53.5, 255.2, 186.2, 220.7, 183.3, 824.8
1942,102.9, 29.6, 64.0, 41.7, 99.8, 18.4, 74.8, 87.5, 68.5, 95.8, 40.2,104.8, 186.0, 205.6, 180.7, 204.5, 828.0
1943,149.0, 49.1, 26.0, 36.9, 82.8, 61.8, 55.8, 85.9, 88.6, 86.4, 67.8, 51.5, 302.9, 145.8, 203.4, 242.9, 841.6
1944, 85.1, 41.0, 12.1, 56.2, 38.8, 63.7, 71.2, 75.7,106.0,116.1,153.4, 73.5, 177.6, 107.1, 210.6, 375.5, 892.9
1945, 80.7, 82.0, 34.8, 43.8, 80.0, 81.7, 65.5, 69.3, 64.0,105.9, 17.9, 99.1, 236.3, 158.6, 216.5, 187.8, 824.8
1946, 90.6, 88.1, 37.5, 44.8, 70.9, 84.2, 75.0,136.2,126.4, 37.3,158.0, 97.5, 277.8, 153.2, 295.5, 321.8,1046.7
1947, 80.4, 50.0,163.8, 80.0, 57.6, 65.0, 69.4, 12.8, 50.7, 19.3, 81.4, 78.3, 227.9, 301.4, 147.2, 151.5, 808.9
1948,177.0, 50.3, 39.4, 52.0, 65.5, 92.1, 45.9,114.4, 75.6, 75.1, 57.3,113.8, 305.6, 156.9, 252.5, 207.9, 958.4
1949, 44.1, 42.5, 41.8, 68.2, 64.5, 19.2, 53.2, 54.3, 47.0,153.0,111.6, 88.7, 200.5, 174.5, 126.7, 311.6, 788.2
1950, 38.2,141.6, 41.8, 73.5, 50.7, 46.9, 98.5,124.8,132.8, 46.8,144.0, 69.1, 268.4, 166.0, 270.2, 323.6,1008.6
1951, 93.1,109.8,112.0, 71.9, 78.3, 32.3, 48.7,128.9, 83.4, 31.6,179.6,103.8, 272.0, 262.3, 209.9, 294.7,1073.5
1952, 86.7, 25.6, 71.7, 59.2, 66.0, 54.7, 34.9,102.8, 87.3,106.2, 90.2, 86.7, 216.1, 196.9, 192.5, 283.7, 872.1
1953, 32.3, 51.6, 30.3, 73.5, 58.8, 63.2, 97.5, 84.9, 84.6, 70.2, 74.6, 35.0, 170.6, 162.6, 245.6, 229.4, 756.5
1954, 63.7, 82.0, 76.2, 16.5, 77.1, 88.6, 88.6,120.5, 93.9,129.6,169.0, 93.1, 180.7, 169.8, 297.7, 392.5,1098.6
1955, 81.4, 60.8, 54.7, 35.8,101.3, 85.1, 27.6, 28.1, 51.4, 71.4, 61.5,107.8, 235.3, 191.8, 140.7, 184.3, 766.8
1956,117.9, 24.7, 32.7, 39.2, 24.4, 68.6,101.6,153.1, 90.4, 56.3, 33.4,105.1, 250.4,,96.3, 323.3, 180.1
1957, 77.5, 93.7, 71.2, 10.0, 46.4, 48.9,107.8,105.3,127.6, 77.8, 60.9, 79.3, 276.3, 127.6, 262.0, 266.3, 906.5
1958, 89.8,119.7, 43.6, 29.3, 81.8,107.3, 96.6, 96.9,123.2, 84.0, 54.9,100.2, 288.8, 154.8, 300.8, 262.1,1027.4
1959,101.1, 11.0, 68.4, 80.2, 28.1, 45.7, 66.6, 34.3,,8.4, 89.2,123.3,165.9, 212.3, 176.7, 146.6, 220.9
1960,127.1, 82.5, 49.0, 48.0, 42.0, 49.2,111.8,106.4,109.5,167.0,150.9,111.9, 375.6, 139.0, 267.4, 427.5,1155.5
1961,114.3, 71.0, 15.6, 97.4, 38.3, 38.5, 67.7, 82.8, 77.7,118.3, 61.7, 97.0, 297.2, 151.4, 188.9, 257.8, 880.4
1962,111.5, 38.8, 43.1, 71.0, 65.7, 20.1, 57.8,113.2,102.6, 37.7, 69.3, 72.2, 247.2, 179.8, 191.1, 209.6, 803.0
1963, 28.4, 32.5,103.9, 80.1, 52.4, 82.7, 53.8,100.1, 70.1, 60.4,158.7, 28.9, 133.1, 236.4, 236.7, 289.2, 852.1
